#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]           22:delta_ncdm[1]         23:theta_ncdm[1]         24:shear_ncdm[1]         25:cs2_ncdm[1]        
       1.232472044121e+02       3.864910915473e-04      -1.767712337030e+00       2.956036133559e-03       3.687864782027e-04       9.219661955067e-04       6.590407245053e-07       1.843932391013e-04      -1.325802575949e+00       2.956986259998e-03       5.864968387277e-01       6.243958070889e-01      -1.755798173890e+00       2.662132613145e-03       4.891500075159e-02      -1.336892997018e+00       3.282645882275e-03      -3.597786588439e-01      -6.205188218417e-04       4.890278086632e-02       3.328774918063e-01      -2.889094932649e-01      -4.716720430798e-07       2.352204380175e-05       1.404044119142e-04 
       1.250678593107e+02       3.939993400393e-04      -1.778422486297e+00       2.987174486087e-03       3.876947561929e-04       9.692368904823e-04       7.211464523950e-07       1.938473780965e-04      -1.333836989126e+00       2.988203913056e-03       5.861526670063e-01       6.235217101925e-01      -1.765778778311e+00       2.679957938409e-03       5.011042905702e-02      -1.345531386070e+00       3.326053923412e-03      -3.685219027476e-01      -6.460767748618e-04       5.009553949443e-02       3.328596652843e-01      -2.965998613891e-01      -4.741770128520e-07       2.328268552166e-05       1.351064481783e-04 
       1.268885142092e+02       4.015600400193e-04      -1.789184209401e+00       3.017958919048e-03       4.073265860294e-04       1.018316465073e-03       7.883295091317e-07       2.036632930147e-04      -1.341910232066e+00       3.019073309103e-03       5.858074165485e-01       6.226535102214e-01      -1.775778177479e+00       2.697048785421e-03       5.131021725035e-02      -1.354231009994e+00       3.369344803932e-03      -3.773115685158e-01      -6.722493936111e-04       5.129248962823e-02       3.328413717901e-01      -3.043723734948e-01      -4.766128865954e-07       2.304678302189e-05       1.300687789398e-04 
       1.287091691078e+02       4.091731918464e-04      -1.799996810893e+00       3.048391358327e-03       4.276880987421e-04       1.069220246855e-03       8.608988243903e-07       2.138440493711e-04      -1.350021793760e+00       3.049596493321e-03       5.854611617765e-01       6.217911661781e-01      -1.785794747626e+00       2.713403360157e-03       5.251391421292e-02      -1.362991777504e+00       3.412519572321e-03      -3.861454755833e-01      -6.990393663954e-04       5.249317570230e-02       3.328226043848e-01      -3.122265351629e-01      -4.789812688045e-07       2.281427283657e-05       1.252755547509e-04 
       1.305298240063e+02       4.168387958695e-04      -1.810859592866e+00       3.078473750593e-03       4.487902470974e-04       1.121975617744e-03       9.391958964644e-07       2.243951235487e-04      -1.358171161538e+00       3.079775602566e-03       5.851139707533e-01       6.209346392509e-01      -1.795826853636e+00       2.729020020661e-03       5.372106831276e-02      -1.371813593810e+00       3.455579248619e-03      -3.950214460696e-01      -7.264491896285e-04       5.369714122869e-02       3.328033560906e-01      -3.201618603588e-01      -4.812837202570e-07       2.258509288201e-05       1.207120799870e-04 
       1.323956133873e+02       4.247488512237e-04      -1.822043016258e+00       3.108940816541e-03       4.711996161085e-04       1.177999040271e-03       1.025768466036e-06       2.355998080542e-04      -1.366561255649e+00       3.110348324366e-03       5.847572633637e-01       6.200628706969e-01      -1.806122075463e+00       2.744256741196e-03       5.496126215801e-02      -1.380917355713e+00       3.499588072252e-03      -4.041588280526e-01      -7.551840246920e-04       5.493387878818e-02       3.327831243683e-01      -3.283776137802e-01      -4.835764393445e-07       2.235362332118e-05       1.162595774354e-04 
       1.342614027682e+02       4.327139923283e-04      -1.833277694564e+00       3.139044537724e-03       4.944378233277e-04       1.236094558319e-03       1.119315314171e-06       2.472189116639e-04      -1.374989994564e+00       3.140564808466e-03       5.843996581943e-01       6.191971239856e-01      -1.816430148528e+00       2.758715636503e-03       5.620412524643e-02      -1.390085053291e+00       3.543478235424e-03      -4.133357842733e-01      -7.845745530940e-04       5.617309024372e-02       3.327623726583e-01      -3.366776041759e-01      -4.858031114106e-07       2.212552388425e-05       1.120204108007e-04 
       1.361271921491e+02       4.407342195312e-04      -1.844562886984e+00       3.168787098498e-03       5.185471833510e-04       1.296367958378e-03       1.220334727779e-06       2.592735916755e-04      -1.383456836364e+00       3.170427682604e-03       5.840412327257e-01       6.183373589788e-01      -1.826749296656e+00       2.772395487532e-03       5.744916986782e-02      -1.399316586428e+00       3.587250795297e-03      -4.225499913446e-01      -8.146228543151e-04       5.741428281358e-02       3.327410933263e-01      -3.450613378916e-01      -4.879652866315e-07       2.190073196100e-05       1.079819314878e-04 
       1.379929815300e+02       4.488095331722e-04      -1.855897870524e+00       3.198170778965e-03       5.435365347048e-04       1.358841336762e-03       1.329327785172e-06       2.717682673524e-04      -1.391961253343e+00       3.199939618409e-03       5.836820387177e-01       6.174835321464e-01      -1.837077753195e+00       2.785295300046e-03       5.869590771581e-02      -1.408611866217e+00       3.630906835637e-03      -4.317991400986e-01      -8.453308164856e-04       5.865696413464e-02       3.327192786967e-01      -3.535283329536e-01      -4.900644774885e-07       2.167918635474e-05       1.041323866666e-04 
       1.398587709109e+02       4.569399335835e-04      -1.867281919755e+00       3.227197872747e-03       5.694415818130e-04       1.423603954532e-03       1.446918471273e-06       2.847207909065e-04      -1.400502716683e+00       3.229103334989e-03       5.833221199380e-01       6.166356022260e-01      -1.847413741095e+00       2.797414247123e-03       5.994385048223e-02      -1.417970799641e+00       3.674447409579e-03      -4.410809263203e-01      -8.767001186763e-04       5.990064157250e-02       3.326969210528e-01      -3.620781157949e-01      -4.921021553379e-07       2.146082719799e-05       1.004608455013e-04 
       1.417245602918e+02       4.651254210897e-04      -1.878714308296e+00       3.255870672419e-03       5.963038454934e-04       1.490759613734e-03       1.573809278512e-06       2.981519227467e-04      -1.409080697637e+00       3.257921642240e-03       5.829615158976e-01       6.157935299844e-01      -1.857755474773e+00       2.808751671698e-03       6.119251009094e-02      -1.427393290606e+00       3.717873542530e-03      -4.503930509941e-01      -9.087322308668e-04       6.114482246915e-02       3.326740126369e-01      -3.707102210039e-01      -4.940797517102e-07       2.124559594699e-05       9.695713229899e-05 
       1.435903496727e+02       4.733659960093e-04      -1.890194327746e+00       3.284191523810e-03       6.241729524930e-04       1.560432381233e-03       1.710804538323e-06       3.120864762465e-04      -1.417694681989e+00       3.286397493429e-03       5.826002560581e-01       6.149572730873e-01      -1.868101179501e+00       2.819307142339e-03       6.244139852321e-02      -1.436879254116e+00       3.761186288377e-03      -4.597332306900e-01      -9.414284347512e-04       6.238901536049e-02       3.326505456507e-01      -3.794241944555e-01      -4.959986641999e-07       2.103343544477e-05       9.361176585021e-05 
       1.456365750803e+02       4.824668336513e-04      -1.902838456719e+00       3.314849298713e-03       6.559669863756e-04       1.639917465939e-03       1.873782969296e-06       3.279834931878e-04      -1.427182476360e+00       3.317236986272e-03       5.822033351644e-01       6.140467856190e-01      -1.879449825874e+00       2.829984009832e-03       6.381074792273e-02      -1.447355441903e+00       3.808558508817e-03      -4.700062218009e-01      -9.780513935585e-04       6.375296039368e-02       3.326241577152e-01      -3.890744702794e-01      -4.980372890685e-07       2.080422134802e-05       9.011445788921e-05 
       1.476828004878e+02       4.916339294261e-04      -1.915538071973e+00       3.345089612351e-03       6.891452178711e-04       1.722863044678e-03       2.051525937500e-06       3.445726089355e-04      -1.436712270674e+00       3.347672293501e-03       5.818056706587e-01       6.131431948527e-01      -1.890798731159e+00       2.839719909402e-03       6.517914236697e-02      -1.457907736378e+00       3.855796865883e-03      -4.803072177481e-01      -1.015475509729e-03       6.511567969406e-02       3.325970781256e-01      -3.988220983981e-01      -5.000087093731e-07       2.057856087936e-05       8.678613019534e-05 
       1.497290258953e+02       5.008672837290e-04      -1.928292238229e+00       3.374915500945e-03       7.238351279249e-04       1.809587819812e-03       2.245839215257e-06       3.619175639624e-04      -1.446283391868e+00       3.377707667935e-03       5.814072642243e-01       6.122464508758e-01      -1.902145527786e+00       2.848514983044e-03       6.654593951643e-02      -1.468536014600e+00       3.902902646442e-03      -4.906332367186e-01      -1.053701623018e-03       6.647652621998e-02       3.325692964296e-01      -4.086665128202e-01      -5.019146209348e-07       2.035638347219e-05       8.361671191622e-05 
       1.517752513029e+02       5.101668969479e-04      -1.941100017463e+00       3.404329910623e-03       7.601607363196e-04       1.900401840799e-03       2.458801303334e-06       3.800803681598e-04      -1.455895167581e+00       3.407347589579e-03       5.810081074666e-01       6.113565066243e-01      -1.913487837968e+00       2.856369610346e-03       6.791049810879e-02      -1.479240148020e+00       3.949877092479e-03      -5.009813061400e-01      -1.092730272978e-03       6.783485370240e-02       3.325408021177e-01      -4.186071577746e-01      -5.037566703761e-07       2.013762017392e-05       8.059684752359e-05 
       1.538214767104e+02       5.195327694639e-04      -1.953960486146e+00       3.433335799606e-03       7.984383217926e-04       1.996095804482e-03       2.693575937217e-06       3.992191608963e-04      -1.465546939517e+00       3.436596599104e-03       5.806081584328e-01       6.104733136072e-01      -1.924823291794e+00       2.863284462530e-03       6.927217823737e-02      -1.490020015471e+00       3.996721456070e-03      -5.113484754954e-01      -1.132561726696e-03       6.919001862349e-02       3.325115846242e-01      -4.286434915204e-01      -5.055364618728e-07       1.992220381605e-05       7.771783781693e-05 
       1.558677021179e+02       5.289649016515e-04      -1.966872712554e+00       3.461936146667e-03       8.387736296428e-04       2.096934074107e-03       2.952340895587e-06       4.193868148214e-04      -1.475238046355e+00       3.465459018362e-03       5.802075011773e-01       6.095968270687e-01      -1.936149505228e+00       2.869260429735e-03       7.063034116175e-02      -1.500875486095e+00       4.043436927615e-03      -5.217318021584e-01      -1.173195948212e-03       7.054137806280e-02       3.324816333272e-01      -4.387749812496e-01      -5.072555526272e-07       1.971006863604e-05       7.497158646321e-05 
       1.579139275255e+02       5.384632938795e-04      -1.979835771925e+00       3.490134145885e-03       8.812888152291e-04       2.203222038073e-03       3.236982938362e-06       4.406444076145e-04      -1.484967834084e+00       3.493938607745e-03       5.798063031333e-01       6.087270025122e-01      -1.947464095616e+00       2.874298664576e-03       7.198434970794e-02      -1.511806430400e+00       4.090024680372e-03      -5.321283587164e-01      -1.214632614173e-03       7.188829105076e-02       3.324509375495e-01      -4.490011050479e-01      -5.089154571183e-07       1.950115040145e-05       7.235055149112e-05 
       1.600671884812e+02       5.485300854491e-04      -1.993530811535e+00       3.519376786520e-03       9.282695626646e-04       2.320673906662e-03       3.564024916534e-06       4.641347813323e-04      -1.495247642450e+00       3.523497396961e-03       5.793839491459e-01       6.078188201210e-01      -1.959355386662e+00       2.878589453505e-03       7.340400075593e-02      -1.523390528021e+00       4.138912782303e-03      -5.430798389299e-01      -1.259102624259e-03       7.330015696981e-02       3.324178204077e-01      -4.598637739331e-01      -5.105998976544e-07       1.928470884276e-05       6.971990739167e-05 
